MSSubClass,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,GarageYrBlt_missing_ind,LotFrontage_missing_ind,MasVnrArea_missing_ind,1stFlrSF_log,1stFlr_2ndFlr_SF,OverallGrade,SimplGarageQual
30,56.0,8960,2,4,4,3,5,6,1927,1950,0.0,3,3,3,3,1,0,1,0,1008,1008,4,1028,0,0,1028,0,0,1,0,2,1,3,5,8,1,1927.0,2,360,3,3,2,0,0,130,0,0,0,0,3,2010,115000,0,0,0,6.93537044601511,1028,30,1
60,59.0,11228,2,2,4,3,7,5,1993,1993,0.0,4,3,4,3,4,50,6,531,499,1080,5,1080,1017,0,2097,0,1,2,1,3,1,4,9,8,1,1993.0,3,678,3,3,2,196,187,0,0,0,0,0,12,2008,228000,0,0,0,6.984716320118266,2097,35,1
20,73.0,8899,2,3,4,3,7,5,2007,2007,0.0,4,3,4,3,6,24,1,0,1316,1340,5,1340,0,0,1340,0,0,2,0,3,1,4,6,8,0,2007.0,2,396,3,3,2,100,30,0,0,0,0,0,8,2007,181134,0,0,0,7.200424892944957,1340,35,1
60,74.0,7844,2,4,4,3,6,7,1978,1978,203.0,3,3,3,3,5,209,1,0,463,672,3,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,1978.0,2,440,3,3,2,0,0,0,0,0,0,0,3,2006,149500,0,0,0,6.51025834052315,1400,42,1
70,86.0,22420,2,3,4,3,6,6,1918,1950,0.0,3,3,4,3,4,1128,1,0,242,1370,3,1370,1254,0,2624,1,0,2,1,4,1,3,10,8,1,1918.0,3,864,3,3,0,0,0,0,0,0,0,0,11,2007,239000,0,0,0,7.222566018822171,2624,36,1
50,60.0,8160,2,4,4,3,5,6,1940,1950,0.0,3,3,3,3,5,312,1,0,444,756,2,756,378,0,1134,1,0,1,1,3,1,3,7,8,0,1940.0,1,240,3,3,1,0,0,0,0,0,0,0,4,2007,126000,0,0,0,6.628041376179533,1134,30,1
20,65.0,8450,2,4,4,3,5,6,1968,1968,0.0,3,3,3,3,4,775,1,0,281,1056,5,1056,0,0,1056,1,0,1,0,3,1,3,6,8,1,1968.0,1,304,3,3,2,0,85,184,0,0,0,0,7,2010,142000,0,0,0,6.962243464266207,1056,30,1
90,78.0,7060,2,4,4,3,7,5,1997,1998,200.0,3,4,4,4,6,1309,1,0,35,1344,5,1344,0,0,1344,2,0,2,0,2,2,3,8,8,0,1997.0,4,784,3,3,2,0,0,0,0,0,0,0,11,2008,206300,0,0,0,7.203405521083095,1344,35,1
20,69.79733110925771,16635,2,3,4,3,6,7,1977,2000,126.0,4,3,4,3,5,1246,1,0,356,1602,4,1602,0,0,1602,0,1,2,0,3,1,4,8,8,1,1977.0,2,529,3,3,2,240,0,0,0,0,0,0,6,2009,215000,0,1,0,7.379008127628304,1602,42,1
20,100.0,21750,2,4,4,2,5,5,1954,1954,0.0,3,3,3,3,1,0,1,0,988,988,5,988,0,0,988,0,0,1,0,2,1,3,4,8,0,1954.0,2,520,3,3,0,0,0,0,0,0,0,0,2,2008,113000,0,0,0,6.895682697747868,988,25,1
60,80.0,9200,2,4,4,3,8,5,1998,1998,473.0,4,3,4,3,6,986,1,0,484,1470,4,1470,1160,0,2630,1,0,2,1,4,1,4,8,8,1,1998.0,3,696,3,3,2,0,66,0,0,0,0,0,6,2008,315000,0,0,0,7.293017679772782,2630,40,1
20,72.0,9000,2,4,4,3,6,5,1956,1956,74.0,3,3,4,3,2,616,1,0,580,1196,4,1196,0,0,1196,1,0,1,0,2,1,3,6,8,1,1956.0,1,297,3,3,2,0,44,0,0,0,0,0,5,2008,139000,0,0,0,7.086737934510577,1196,30,1
60,60.0,3378,2,4,4,3,7,8,1946,1992,0.0,3,4,3,3,1,0,1,0,651,651,4,707,682,0,1389,0,0,1,1,3,1,3,6,8,2,1947.0,1,240,3,3,1,0,0,126,0,0,0,0,9,2009,135000,0,0,0,6.561030665896573,1389,56,1
80,69.79733110925771,12800,2,4,4,2,7,5,1989,1989,145.0,4,3,4,3,6,1518,1,0,0,1518,4,1644,0,0,1644,1,1,2,0,2,1,4,5,8,1,1989.0,2,569,3,3,2,80,0,0,0,396,0,0,8,2009,275000,0,1,0,7.404887575616125,1644,35,1
20,77.0,8593,2,3,4,3,4,6,1957,1957,0.0,3,3,3,3,3,288,1,0,619,907,5,907,0,0,907,0,0,1,0,3,1,3,5,8,0,1964.0,1,352,3,3,2,0,0,0,0,0,0,0,7,2008,109008,0,0,0,6.810142450115136,907,24,1
20,64.0,6762,2,4,4,3,7,5,2007,2007,108.0,4,3,4,3,6,664,1,0,544,1208,5,1208,0,0,1208,1,0,2,0,2,1,4,6,8,0,2007.0,2,628,3,3,2,105,54,0,0,0,0,0,9,2007,195400,0,0,0,7.0967213784947605,1208,35,1
20,130.0,11457,2,3,4,3,6,5,1988,1988,0.0,3,3,4,3,6,1005,1,0,387,1392,3,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,1988.0,2,576,3,3,2,0,0,169,0,0,0,0,3,2009,175000,0,0,0,7.252762418053187,1412,30,1
160,21.0,1680,2,4,4,3,6,5,1971,1971,232.0,3,3,3,3,5,387,1,0,96,483,3,483,504,0,987,0,0,1,1,2,1,3,4,8,0,1971.0,1,264,3,3,2,0,0,0,0,0,0,0,7,2008,85400,0,0,0,6.180016653652572,987,30,1
50,60.0,5586,2,3,4,3,6,7,1920,1998,0.0,3,3,3,3,1,0,1,0,901,901,4,1088,110,0,1198,0,0,1,0,4,1,3,7,8,0,1900.0,0,0,0,0,0,0,98,0,0,0,0,0,9,2008,79900,1,0,0,6.992096427415888,1198,42,0
160,24.0,1920,2,4,4,3,5,5,1971,1971,376.0,3,3,3,3,5,471,1,0,294,765,5,765,600,0,1365,1,0,1,1,2,1,3,6,7,0,1971.0,2,440,3,3,2,240,36,0,0,0,0,0,8,2007,122500,0,0,0,6.639875833826536,1365,25,1
60,100.0,10839,2,3,4,3,6,5,1997,1998,0.0,3,3,4,3,1,0,1,0,926,926,5,926,678,0,1604,0,0,2,1,3,1,3,7,8,1,1997.0,2,470,3,3,2,0,36,0,0,0,0,0,7,2008,181000,0,0,0,6.8308742346461795,1604,30,1
180,21.0,1890,2,4,4,3,4,7,1972,1972,0.0,3,4,4,3,5,495,1,0,135,630,4,630,0,0,630,1,0,1,0,1,1,3,3,8,0,1900.0,0,0,0,0,2,88,0,0,0,0,0,0,6,2008,81000,1,0,0,6.4457198193855785,630,28,0
60,43.0,10667,2,2,4,3,7,6,1996,1996,0.0,4,3,4,3,6,385,5,344,70,799,5,827,834,0,1661,1,0,2,1,3,1,4,6,8,1,1996.0,2,550,3,3,2,158,61,0,0,0,0,0,4,2009,212000,0,0,0,6.717804695023691,1661,42,1
50,40.0,4400,2,4,4,3,6,8,1920,1950,0.0,3,3,2,3,1,0,1,0,648,648,3,734,384,0,1118,0,0,1,0,2,1,3,6,8,0,1990.0,2,440,3,3,2,0,0,0,0,0,0,0,10,2006,116000,0,0,0,6.598509028614515,1118,48,1
45,50.0,6000,2,4,4,3,6,7,1926,2004,0.0,4,3,3,3,1,0,1,0,884,884,4,904,0,0,904,0,0,1,0,2,1,3,4,8,0,1926.0,1,180,3,3,2,0,0,105,0,0,0,0,1,2009,119000,0,0,0,6.806829360392176,904,42,1
30,40.0,4280,2,4,4,3,5,6,1913,2002,0.0,3,3,3,3,2,365,1,0,75,440,3,694,0,0,694,0,0,1,0,2,1,4,4,8,1,1990.0,1,352,4,3,1,0,0,34,0,0,0,0,3,2007,90350,0,0,0,6.542471960506805,694,30,2
50,67.0,12354,2,4,4,3,6,8,1920,2000,0.0,3,3,3,2,1,0,1,0,684,684,4,684,512,0,1196,0,0,1,0,3,1,4,7,8,0,2005.0,2,528,3,3,2,0,46,0,0,0,0,800,8,2009,110000,0,0,0,6.52795791762255,1196,48,1
20,105.0,15431,2,4,4,3,10,5,2008,2008,200.0,5,3,5,3,6,1767,5,539,788,3094,5,2402,0,0,2402,1,0,2,0,2,1,5,10,8,2,2008.0,3,672,3,3,2,0,72,0,0,170,0,0,4,2009,555000,0,0,0,7.784057002639929,2402,50,1
90,92.0,12108,2,4,4,3,4,4,1955,1955,270.0,3,3,3,3,5,133,1,0,1307,1440,3,1440,0,0,1440,0,0,2,0,4,2,2,8,8,0,1900.0,0,0,0,0,2,0,0,0,0,0,0,0,9,2008,118000,1,0,0,7.272398392570047,1440,16,0
50,52.0,6240,2,4,4,3,5,7,1930,1992,0.0,3,3,3,3,1,0,1,0,1078,1078,3,1128,445,0,1573,0,0,2,0,3,1,3,8,8,1,1930.0,2,360,3,3,1,0,0,0,0,0,0,0,6,2008,162900,0,0,0,7.028201432058005,1573,35,1
120,53.0,3922,2,4,4,3,7,5,2006,2007,72.0,4,3,5,3,1,0,1,0,1258,1258,5,1258,0,0,1258,0,0,2,0,2,1,4,6,8,1,2007.0,3,648,3,3,2,144,16,0,0,0,0,0,6,2007,172500,0,0,0,7.1372784372603855,1258,35,1
60,70.0,8750,2,4,4,3,7,5,1994,1995,0.0,4,4,4,3,6,642,1,0,273,915,5,933,975,0,1908,1,0,2,1,4,1,4,8,8,1,1994.0,2,493,3,3,2,144,133,0,0,0,0,0,7,2008,210000,0,0,0,6.838405200847344,1908,35,1
20,73.0,9855,2,4,4,3,6,5,1956,1956,0.0,3,3,3,3,1,0,1,0,1436,1436,2,1689,0,0,1689,0,0,1,0,3,1,3,7,8,1,1956.0,2,480,3,3,2,0,0,0,0,0,0,0,11,2009,127500,0,0,0,7.4318919168078,1689,30,1
20,137.0,16492,2,3,4,3,6,6,1966,2002,0.0,4,3,3,3,5,247,3,713,557,1517,5,1888,0,0,1888,0,0,2,1,2,1,4,6,5,1,1966.0,2,578,3,3,2,0,0,0,0,0,0,0,6,2010,190000,0,0,0,7.543273346705446,1888,36,1
60,69.79733110925771,11214,2,3,4,3,7,5,1998,1999,0.0,4,3,4,3,1,0,1,0,930,930,4,956,930,0,1886,0,0,2,1,4,1,4,10,8,1,1998.0,2,431,3,3,2,89,0,0,0,0,0,0,7,2006,199900,0,1,0,6.862757913051401,1886,35,1
50,50.0,8600,2,4,4,3,6,6,1937,1950,0.0,3,3,3,3,1,0,1,0,780,780,3,780,596,0,1376,0,0,2,0,3,1,3,7,8,1,1937.0,1,198,3,3,0,0,0,0,0,0,0,0,6,2006,119500,0,0,0,6.659293919683638,1376,36,1
50,50.0,6000,2,4,4,3,3,7,1948,2002,0.0,3,4,3,3,5,331,1,0,318,649,5,679,504,0,1183,0,0,1,1,2,1,3,6,8,0,1981.0,1,308,3,3,2,0,176,0,0,0,0,0,6,2007,120000,0,0,0,6.520621127558696,1183,21,1
30,70.0,5684,2,4,4,3,6,8,1930,2005,0.0,3,3,3,3,1,0,1,0,813,813,5,813,0,0,813,0,0,1,0,2,1,4,5,8,0,1932.0,1,270,2,2,0,0,113,0,0,0,0,0,6,2006,110000,0,0,0,6.70073110954781,813,48,1
20,62.0,70761,2,3,4,2,7,5,1975,1975,0.0,3,3,4,3,5,655,1,0,878,1533,3,1533,0,0,1533,1,0,2,0,2,1,4,5,8,2,1975.0,2,576,3,3,2,200,54,0,0,0,0,0,12,2006,280000,0,0,0,7.334981878871814,1533,35,1
60,69.79733110925771,9303,2,3,4,3,6,5,1996,1997,42.0,4,3,5,3,5,742,1,0,130,872,5,888,868,0,1756,1,0,2,1,3,1,3,7,8,0,1996.0,2,422,3,3,2,144,122,0,0,0,0,0,7,2007,204000,0,1,0,6.78897174299217,1756,30,1
60,75.0,9000,2,4,4,3,8,5,2008,2008,0.0,4,3,4,3,1,0,1,0,768,768,5,786,804,0,1590,0,0,2,1,3,1,4,6,8,0,2008.0,2,676,3,3,2,0,30,0,0,0,0,0,6,2009,210000,0,0,0,6.666956792429207,1590,40,1
90,63.0,9297,2,4,4,3,5,5,1976,1976,0.0,3,3,3,3,5,1606,1,0,122,1728,3,1728,0,0,1728,2,0,2,0,4,2,3,8,8,0,1976.0,2,560,3,3,2,0,0,0,0,0,0,0,7,2006,188000,0,0,0,7.454719949364001,1728,25,1
20,80.0,9600,2,4,4,3,7,6,1973,1973,320.0,3,3,3,3,5,916,1,0,326,1242,2,1242,0,0,1242,0,0,1,1,3,1,3,6,8,1,1973.0,2,528,3,3,2,0,0,0,0,0,0,0,9,2007,175500,0,0,0,7.124478262493424,1242,42,1
70,34.0,4571,2,4,4,3,5,5,1916,1950,0.0,3,3,3,3,1,0,1,0,624,624,2,624,720,0,1344,0,0,1,0,4,1,3,7,8,0,1916.0,3,513,2,2,2,0,0,96,0,0,0,0,5,2008,98000,0,0,0,6.436150368369428,1344,25,1
20,69.79733110925771,53227,2,3,4,2,4,6,1954,1994,0.0,3,3,4,3,4,1116,1,0,248,1364,5,1663,0,0,1663,1,0,1,0,2,1,4,6,7,2,1954.0,2,529,3,3,2,224,137,0,0,0,0,0,3,2008,256000,0,1,0,7.416378479192928,1663,24,1
70,69.79733110925771,5100,2,4,4,3,8,7,1925,1996,0.0,3,4,3,3,1,0,1,0,588,588,2,833,833,0,1666,0,0,1,0,3,1,4,7,8,1,1925.0,1,228,3,3,2,192,63,0,0,0,0,0,6,2008,161000,0,1,0,6.725033642166843,1666,56,1
50,69.79733110925771,7015,2,3,4,3,5,4,1950,1950,161.0,3,3,3,3,2,185,1,0,524,709,3,979,224,0,1203,1,0,1,0,3,1,4,5,8,1,1950.0,1,352,3,3,2,0,0,248,0,0,0,0,7,2009,110000,0,1,0,6.88653164253051,1203,20,1
60,75.0,8004,2,3,4,3,8,5,2009,2009,110.0,4,3,4,3,6,544,1,0,288,832,5,832,1103,0,1935,1,0,2,1,3,1,3,8,8,0,2009.0,2,552,3,3,2,0,150,0,0,0,0,0,12,2009,263435,0,0,0,6.723832440821209,1935,40,1
70,60.0,7200,2,4,4,3,7,9,1936,2007,0.0,4,4,4,4,5,350,4,210,0,560,5,575,560,0,1135,1,0,1,0,3,1,4,6,8,0,1971.0,2,576,3,3,2,256,0,0,0,0,0,0,4,2009,155000,0,0,0,6.354370040797351,1135,63,1
20,60.0,8281,2,3,4,3,5,5,1965,1965,0.0,3,3,3,3,3,553,4,311,0,864,4,864,0,0,864,0,0,1,0,3,1,3,5,8,1,1965.0,1,360,3,3,2,0,0,236,0,0,0,0,12,2009,62383,0,0,0,6.761572768804055,864,25,1
70,74.0,11988,2,3,4,2,6,7,1934,1995,0.0,3,3,3,3,2,326,1,0,389,715,2,849,811,0,1660,0,0,1,1,3,1,3,6,8,1,1939.0,1,240,3,3,2,0,0,0,0,0,0,0,8,2008,188700,0,0,0,6.744059186311348,1660,42,1
20,60.0,8430,2,4,4,2,5,5,1978,1978,136.0,3,3,4,3,3,616,1,0,424,1040,3,1040,0,0,1040,0,0,2,0,3,1,3,5,8,0,1900.0,0,0,0,0,2,0,0,0,0,0,0,0,8,2009,124000,1,0,0,6.946975992135418,1040,25,0
120,69.79733110925771,3072,2,4,4,3,7,5,2004,2004,18.0,4,3,4,3,1,0,1,0,1375,1375,5,1414,0,0,1414,0,0,2,0,2,1,4,6,8,1,2004.0,2,398,3,3,2,144,20,0,0,0,0,0,5,2006,178740,0,1,0,7.254177846456518,1414,35,1
20,85.0,10628,2,4,4,3,7,5,1970,1970,0.0,3,4,3,4,6,778,1,0,499,1277,3,1277,0,0,1277,1,0,1,0,2,1,3,5,8,1,1970.0,2,526,3,3,2,0,0,0,0,176,0,0,4,2007,167000,0,0,0,7.152268856032539,1277,35,1
70,79.0,9480,2,4,4,3,5,7,1942,1995,224.0,3,3,3,3,2,386,1,0,342,728,5,888,756,0,1644,0,0,1,1,3,1,4,7,8,2,1942.0,1,312,3,3,2,168,0,0,0,0,0,0,6,2007,146500,0,0,0,6.78897174299217,1644,35,1
20,98.0,11428,2,3,4,3,8,5,2006,2006,248.0,4,3,4,3,1,0,1,0,1626,1626,5,1634,0,0,1634,0,0,2,0,3,1,4,7,8,1,2006.0,3,866,3,3,2,0,44,0,0,0,0,0,5,2007,250000,0,0,0,7.3987862754199485,1634,40,1
60,76.0,9291,2,3,4,3,6,5,1993,1993,120.0,4,3,4,3,6,426,1,0,406,832,5,832,878,0,1710,0,0,2,1,3,1,4,7,8,0,1993.0,2,506,3,3,2,144,70,0,0,0,0,0,6,2008,187000,0,0,0,6.723832440821209,1710,30,1
120,69.79733110925771,6820,2,3,4,3,8,5,1985,1985,0.0,4,3,4,3,6,368,4,1120,0,1488,3,1502,0,0,1502,1,0,1,1,1,1,4,4,8,0,1985.0,2,528,3,3,2,0,54,0,0,140,0,0,6,2010,212000,0,1,0,7.31455283232408,1502,40,1
60,92.0,11952,2,4,4,3,7,6,1977,1977,0.0,3,3,4,3,1,0,1,0,808,808,3,1161,808,0,1969,0,0,2,1,3,1,3,8,8,1,1977.0,2,534,3,3,2,0,0,0,0,276,0,0,11,2007,190000,0,0,0,7.057036981697891,1969,42,1
180,35.0,3675,2,4,4,3,6,5,2005,2005,80.0,3,3,4,3,6,459,1,0,88,547,5,1072,0,0,1072,1,0,1,0,2,1,3,5,8,0,2005.0,2,525,3,3,2,0,28,0,0,0,0,0,6,2008,148000,0,0,0,6.977281341630747,1072,30,1
20,110.0,14977,2,3,4,3,8,5,2006,2007,304.0,4,3,5,3,6,1350,1,0,626,1976,5,1976,0,0,1976,1,0,2,0,2,1,4,7,8,1,2006.0,3,908,3,3,2,250,63,0,0,0,0,0,7,2007,440000,0,0,0,7.588829878307813,1976,40,1
120,41.0,5330,2,4,4,3,8,5,2000,2000,0.0,4,3,4,3,6,1196,1,0,298,1494,5,1652,0,0,1652,1,0,2,0,2,1,5,6,8,0,2000.0,2,499,3,3,2,96,48,0,0,0,0,0,8,2007,251000,0,0,0,7.409741954080923,1652,40,1
20,80.0,8480,2,4,4,3,5,6,1963,1963,0.0,3,3,3,3,6,630,1,0,340,970,3,970,0,0,970,1,0,1,0,2,1,3,5,8,0,1996.0,2,624,3,3,2,0,24,0,0,192,0,0,7,2007,132500,0,0,0,6.877296071497429,970,30,1
20,75.0,13125,2,4,4,2,6,5,1997,1998,215.0,3,3,4,3,6,994,1,0,484,1478,5,1493,0,0,1493,1,0,2,0,3,1,4,7,8,1,1997.0,2,508,3,3,2,140,39,0,0,0,0,0,4,2008,208900,0,0,0,7.30854279753919,1493,30,1
60,105.0,13693,2,4,4,3,9,5,2006,2006,772.0,5,3,4,3,1,0,1,0,2153,2153,5,2069,574,0,2643,0,0,2,1,3,1,5,9,8,1,2006.0,3,694,3,3,2,414,84,0,0,0,0,0,3,2007,380000,0,0,0,7.634820677745543,2643,45,1
20,79.0,10637,2,4,4,3,8,5,2007,2008,336.0,4,3,5,3,6,1288,1,0,417,1705,5,1718,0,0,1718,1,0,2,0,3,1,4,7,8,1,2007.0,3,826,3,3,2,208,44,0,0,0,0,0,9,2009,297000,0,0,0,7.4489161025442,1718,40,1
30,50.0,5925,2,4,4,3,4,7,1937,2000,435.0,3,3,2,3,3,168,1,0,739,907,3,1131,0,0,1131,0,0,1,0,2,1,3,7,8,0,1995.0,2,672,3,3,2,0,72,0,0,0,0,0,3,2007,89471,0,0,0,7.030857476116121,1131,28,1
20,98.0,16033,2,3,4,3,9,5,2004,2005,378.0,4,3,5,3,6,1261,1,0,572,1833,5,1850,0,0,1850,1,0,2,0,3,1,4,8,8,1,2004.0,3,772,3,3,2,519,112,0,0,0,0,0,3,2006,326000,0,0,0,7.52294091807237,1850,45,1
20,72.0,11846,2,3,4,3,9,5,2003,2004,562.0,4,3,5,3,6,1567,1,0,225,1792,5,1792,0,0,1792,1,0,2,0,2,1,5,6,8,1,2003.0,3,874,3,3,2,206,49,0,0,0,0,0,8,2006,374000,0,0,0,7.491087593534876,1792,45,1
70,50.0,2500,2,4,4,3,7,8,1915,2005,0.0,4,3,3,3,5,299,1,0,611,910,5,916,910,0,1826,1,0,1,1,4,1,5,7,6,1,1915.0,1,164,2,2,2,0,0,0,0,0,0,0,6,2009,155000,0,0,0,6.82001636467413,1826,56,1
120,32.0,4500,2,4,4,3,6,5,1998,1998,116.0,3,3,5,3,6,897,1,0,319,1216,5,1216,0,0,1216,1,0,2,0,2,1,3,5,8,0,1998.0,2,402,3,3,2,0,125,0,0,0,0,0,5,2006,164000,0,0,0,7.103322062526113,1216,30,1
20,69.79733110925771,7758,2,3,4,3,5,7,1962,2001,0.0,3,4,3,3,5,588,1,0,411,999,4,999,0,0,999,1,0,1,0,3,1,4,6,8,0,1963.0,1,264,3,3,2,0,132,0,0,0,0,0,3,2007,132500,0,1,0,6.906754778648554,999,35,1
20,80.0,9600,2,4,4,3,5,7,1950,2007,0.0,4,3,3,3,5,607,1,0,506,1113,4,1113,0,0,1113,0,0,1,0,3,1,4,5,8,1,1950.0,1,264,3,3,2,0,80,120,0,0,0,0,7,2009,147000,0,0,0,7.014814351275545,1113,35,1
20,79.0,10289,2,4,4,3,5,7,1965,1965,168.0,3,3,3,3,5,836,1,0,237,1073,3,1073,0,0,1073,1,0,1,1,3,1,3,6,8,0,1965.0,2,515,3,3,2,0,0,0,0,0,0,0,6,2007,156000,0,0,0,6.9782137426306985,1073,35,1
20,70.0,12243,2,3,4,3,5,6,1971,1971,0.0,3,3,4,3,5,998,1,0,486,1484,4,1484,0,0,1484,0,0,2,0,3,1,3,7,8,1,1971.0,2,487,3,3,2,224,0,0,0,180,0,0,2,2007,175000,0,0,0,7.302496423727326,1484,30,1
190,60.0,10800,2,4,4,3,5,4,1900,1970,0.0,3,2,3,2,4,664,1,0,290,954,3,1766,648,0,2414,0,0,2,0,3,2,3,10,5,1,1970.0,2,520,3,2,0,142,0,0,0,0,0,0,5,2006,160000,0,0,0,7.476472381163905,2414,20,1
180,21.0,1526,2,4,4,3,4,8,1970,2002,0.0,3,4,4,3,6,515,1,0,115,630,3,630,0,0,630,1,0,1,0,1,1,4,3,8,0,1970.0,1,286,3,3,2,0,0,0,0,0,0,0,5,2009,86000,0,0,0,6.4457198193855785,630,32,1
160,69.79733110925771,2665,2,4,4,3,5,6,1976,1976,0.0,3,3,4,3,1,0,1,0,264,264,3,616,688,0,1304,0,0,1,1,3,1,3,4,8,1,1976.0,1,336,3,3,2,141,24,0,0,0,0,0,6,2008,115000,0,1,0,6.423246963533519,1304,30,1
50,79.0,9490,2,4,4,3,6,7,1941,1950,0.0,3,3,3,3,4,403,3,165,238,806,3,958,620,0,1578,1,0,1,0,3,1,2,5,8,2,1941.0,1,240,3,3,2,0,0,32,0,0,0,0,8,2006,133000,0,0,0,6.86484777797086,1578,42,1
60,105.0,15578,2,3,4,3,6,5,2006,2006,0.0,4,3,4,3,1,0,1,0,728,728,4,728,728,0,1456,0,0,2,1,3,1,3,8,8,0,2006.0,2,429,3,3,2,0,0,0,0,0,0,0,5,2006,172785,0,0,0,6.590301048196686,1456,30,1
20,70.0,7931,2,4,4,3,5,6,1960,1960,0.0,3,3,3,3,4,374,2,532,363,1269,3,1269,0,0,1269,0,0,1,1,3,1,3,6,8,1,1964.0,1,308,3,3,2,0,0,0,0,0,0,0,6,2008,155000,0,0,0,7.1459844677143876,1269,30,1
30,50.0,5784,2,4,4,3,5,8,1938,1996,0.0,3,3,2,3,1,0,1,0,190,190,4,886,0,0,886,0,0,1,0,2,1,3,4,8,0,1938.0,1,273,3,3,2,144,20,80,0,0,0,0,12,2009,91300,0,0,0,6.786716950605081,886,40,1
30,60.0,7879,2,4,4,3,4,5,1920,1950,0.0,3,3,3,3,3,495,1,0,225,720,3,720,0,0,720,0,0,1,0,2,1,3,4,8,0,1900.0,0,0,0,0,0,0,523,115,0,0,0,0,11,2009,34900,1,0,0,6.579251212010101,720,20,0
20,69.79733110925771,12692,2,3,4,3,8,5,1992,1993,0.0,4,3,4,3,6,1231,1,0,1969,3200,5,3228,0,0,3228,1,0,3,0,4,1,4,10,8,1,1992.0,2,546,3,3,2,264,75,291,0,0,0,0,5,2007,430000,0,1,0,8.07961802938984,3228,40,1
50,60.0,9120,2,4,4,3,7,6,1925,1950,0.0,3,4,3,3,3,329,1,0,697,1026,5,1133,687,0,1820,1,0,2,0,4,1,3,8,8,0,1925.0,1,240,3,3,0,0,100,0,0,0,0,0,6,2008,184000,0,0,0,7.0326242610280065,1820,42,1
20,65.0,7800,2,4,4,3,5,7,1967,2004,89.0,3,3,3,3,5,450,1,0,414,864,5,899,0,0,899,0,0,1,0,3,1,4,5,8,0,1967.0,1,288,3,3,2,64,0,0,0,0,0,0,6,2009,130000,0,0,0,6.80128303447162,899,35,1
20,70.0,7535,2,3,4,3,5,7,1958,1985,0.0,3,3,3,3,4,111,2,279,522,912,2,912,0,0,912,0,1,1,0,2,1,3,5,8,0,1958.0,1,297,3,3,2,12,285,0,0,0,0,480,6,2007,120000,0,0,0,6.815639990074331,912,35,1
160,21.0,1890,2,4,4,3,6,5,1973,1973,285.0,3,3,3,3,4,356,1,0,316,672,3,672,546,0,1218,0,0,1,1,3,1,3,7,8,0,1973.0,1,264,3,3,2,144,28,0,0,0,0,0,5,2007,113000,0,0,0,6.51025834052315,1218,30,1
60,75.0,9803,2,4,4,3,7,5,2005,2005,0.0,4,3,4,3,6,400,1,0,466,866,4,866,902,0,1768,0,0,2,1,3,1,4,7,8,0,2005.0,2,603,3,3,2,0,108,0,0,0,0,0,2,2008,226700,0,0,0,6.763884908562435,1768,35,1
20,70.0,9170,2,4,4,3,5,7,1965,1965,0.0,3,3,3,3,5,698,6,96,420,1214,5,1214,0,0,1214,1,0,1,0,2,1,3,6,8,0,1965.0,2,461,2,2,2,0,0,184,0,0,0,400,4,2007,140000,0,0,0,7.101675971619444,1214,35,1
20,100.0,15602,2,3,4,3,7,8,1959,1997,0.0,3,3,3,3,5,1247,1,0,254,1501,3,1801,0,0,1801,1,0,2,0,1,1,3,6,8,2,1959.0,2,484,3,3,2,0,54,0,0,161,0,0,3,2010,289000,0,0,0,7.496097345175956,1801,56,1
160,24.0,2308,2,4,4,3,6,5,1974,1974,0.0,3,3,3,3,5,257,3,495,103,855,3,855,467,0,1322,0,1,2,1,3,1,3,6,8,1,1974.0,2,440,3,3,2,260,0,0,0,0,0,0,6,2009,147000,0,0,0,6.75110146893676,1322,30,1
90,60.0,7596,2,4,4,3,5,5,1952,1952,360.0,3,3,3,3,1,0,1,0,960,960,4,960,1000,0,1960,0,0,2,0,4,2,3,10,8,0,1952.0,2,400,3,3,0,0,0,0,0,0,0,0,7,2009,124500,0,0,0,6.866933284461882,1960,25,1
60,80.0,9554,2,3,4,3,8,5,1993,1994,125.0,4,3,4,3,6,380,1,0,397,777,5,1065,846,0,1911,0,0,2,1,3,1,4,8,8,1,1993.0,2,471,3,3,2,182,81,0,0,0,0,0,9,2006,215000,0,0,0,6.970730078143525,1911,40,1
20,75.0,7862,2,3,4,3,6,5,2009,2009,0.0,4,3,4,3,6,27,1,0,1191,1218,5,1218,0,0,1218,0,0,2,0,2,1,4,4,8,0,2009.0,2,676,3,3,2,0,102,0,0,0,0,0,9,2009,208300,0,0,0,7.1049654482698426,1218,30,1
